query_export_key	query_node_id	query_feature_id	query_featurelist_feature_id	query_scans	query_label	query_raw_name	hit_rank	hit_spectral_score	hit_matches	hit_precursor_mz	hit_raw_name	hit_CHARGE	hit_COLLISION_ENERGY	hit_FEATURELIST_FEATURE_ID	hit_FEATURE_ID	hit_FEATURE_MS1_HEIGHT	hit_FILENAME	hit_FRAGMENTATION_METHOD	hit_IONMODE	hit_ISOLATION_WINDOW	hit_MERGED_ACROSS_N_SAMPLES	hit_MSLEVEL	hit_NUM PEAKS	hit_PEPMASS	hit_RTINSECONDS	hit_SCANS	hit_SOURCE_SCAN_USI	hit_SPECTYPE
1034	1033	1034	Aligned feature list peak gap-filled:1034	1034	n1034	1034	2	0.99793392	33	217.086210	742	1	[30.0]	Aligned feature list peak gap-filled:742	742	1.843E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	53	217.08621	223.08	742	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2733"]	SINGLE_SCAN
1034	1033	1034	Aligned feature list peak gap-filled:1034	1034	n1034	1034	3	0.98565293	31	217.086420	780	1	[30.0]	Aligned feature list peak gap-filled:780	780	1.749E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	82	217.08642	235.23	780	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2868"]	SINGLE_SCAN
1035	1034	1035	Aligned feature list peak gap-filled:1035	1035	n1035	1035	1	1.00000000	71	219.065390	1035	1	[30.0]	Aligned feature list peak gap-filled:1035	1035	1.496E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	71	219.06539	310.96	1035	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3789"]	SINGLE_SCAN
1035	1034	1035	Aligned feature list peak gap-filled:1035	1035	n1035	1035	2	0.99865300	42	219.065470	752	1	[30.0]	Aligned feature list peak gap-filled:752	752	1.475E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	54	219.06547	223.56	752	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2735"]	SINGLE_SCAN
1035	1034	1035	Aligned feature list peak gap-filled:1035	1035	n1035	1035	3	0.91389696	40	219.065670	829	1	[30.0]	Aligned feature list peak gap-filled:829	829	5.339E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	88	219.06567	249.47	829	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3040"]	SINGLE_SCAN
1035	1034	1035	Aligned feature list peak gap-filled:1035	1035	n1035	1035	4	0.81270918	45	219.065760	778	1	[30.0]	Aligned feature list peak gap-filled:778	778	5.075E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	94	219.06576	234.27	778	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2854"]	SINGLE_SCAN
1036	1035	1036	Aligned feature list peak gap-filled:1036	1036	n1036	1036	1	1.00000000	45	230.081620	1036	1	[30.0]	Aligned feature list peak gap-filled:1036	1036	8.218E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	45	230.08162	310.96	1036	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3798"]	SINGLE_SCAN
1037	1036	1037	Aligned feature list peak gap-filled:1037	1037	n1037	1037	1	1.00000000	61	231.101720	1037	1	[30.0]	Aligned feature list peak gap-filled:1037	1037	1.104E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	61	231.10172	310.96	1037	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3795"]	SINGLE_SCAN
1037	1036	1037	Aligned feature list peak gap-filled:1037	1037	n1037	1037	2	0.78984643	6	231.083880	124	1	[30.0]	Aligned feature list peak gap-filled:124	124	1.308E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	51	231.08388	33.42	124	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:394"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	1	1.00000000	70	243.101860	1038	1	[30.0]	Aligned feature list peak gap-filled:1038	1038	3.096E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	70	243.10186	310.96	1038	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3788"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	2	0.99889174	50	243.102010	656	1	[30.0]	Aligned feature list peak gap-filled:656	656	1.666E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	72	243.10201	201.18	656	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2453"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	3	0.99810713	52	243.102090	840	1	[30.0]	Aligned feature list peak gap-filled:840	840	2.335E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	92	243.10209	254.90	840	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3111"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	4	0.99776026	45	243.102160	826	1	[30.0]	Aligned feature list peak gap-filled:826	826	4.96E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	67	243.10216	248.50	826	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3045"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	5	0.99684287	41	243.101840	743	1	[30.0]	Aligned feature list peak gap-filled:743	743	7.312E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	53	243.10184	223.08	743	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2746"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	6	0.99609537	36	243.101780	916	1	[30.0]	Aligned feature list peak gap-filled:916	916	1E9	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	52	243.10178	277.74	916	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3398"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	7	0.99489096	43	243.102170	890	1	[30.0]	Aligned feature list peak gap-filled:890	890	8.988E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	64	243.10217	270.81	890	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3314"]	SINGLE_SCAN
1038	1037	1038	Aligned feature list peak gap-filled:1038	1038	n1038	1038	8	0.99299167	54	243.102050	1295	1	[30.0]	Aligned feature list peak gap-filled:1295	1295	1.181E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	106	243.10205	421.26	1295	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:5086"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	1	1.00000000	50	261.112190	1039	1	[30.0]	Aligned feature list peak gap-filled:1039	1039	3.405E9	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	50	261.11219	310.96	1039	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3806"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	2	0.99963995	28	261.112200	744	1	[30.0]	Aligned feature list peak gap-filled:744	744	4.331E9	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	58	261.1122	223.08	744	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2720"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	3	0.99934476	28	261.112530	658	1	[30.0]	Aligned feature list peak gap-filled:658	658	1.027E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	67	261.11253	201.18	658	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2447"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	4	0.99891004	22	261.112690	841	1	[30.0]	Aligned feature list peak gap-filled:841	841	3.425E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	35	261.11269	254.90	841	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3128"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	5	0.99842307	26	261.112710	891	1	[30.0]	Aligned feature list peak gap-filled:891	891	4.561E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	44	261.11271	270.81	891	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3309"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	6	0.99838583	22	261.112490	1221	1	[30.0]	Aligned feature list peak gap-filled:1221	1221	1.279E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	35	261.11249	369.39	1221	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:4496"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	7	0.99833848	19	261.112520	917	1	[30.0]	Aligned feature list peak gap-filled:917	917	2.257E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	27	261.11252	277.74	917	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3399"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	8	0.99814114	23	261.112490	1296	1	[30.0]	Aligned feature list peak gap-filled:1296	1296	7.1E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	39	261.11249	421.26	1296	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:5097"]	SINGLE_SCAN
1039	1038	1039	Aligned feature list peak gap-filled:1039	1039	n1039	1039	9	0.93671017	22	261.112090	981	1	[30.0]	Aligned feature list peak gap-filled:981	981	1.303E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	38	261.11209	293.91	981	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3596"]	SINGLE_SCAN
1040	1039	1040	Aligned feature list peak gap-filled:1040	1040	n1040	1040	1	1.00000000	28	278.138920	1040	1	[30.0]	Aligned feature list peak gap-filled:1040	1040	7.59E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	28	278.13892	310.96	1040	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3800"]	SINGLE_SCAN
1040	1039	1040	Aligned feature list peak gap-filled:1040	1040	n1040	1040	2	0.97282601	15	278.138950	745	1	[30.0]	Aligned feature list peak gap-filled:745	745	1.558E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	28	278.13895	223.08	745	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2734"]	SINGLE_SCAN
1041	1040	1041	Aligned feature list peak gap-filled:1041	1041	n1041	1041	1	1.00000000	36	279.123080	1041	1	[30.0]	Aligned feature list peak gap-filled:1041	1041	6.932E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	36	279.12308	310.96	1041	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3804"]	SINGLE_SCAN
1041	1040	1041	Aligned feature list peak gap-filled:1041	1041	n1041	1041	2	0.96671520	18	279.122950	746	1	[30.0]	Aligned feature list peak gap-filled:746	746	3.229E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	49	279.12295	223.08	746	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2724"]	SINGLE_SCAN
1042	1041	1042	Aligned feature list peak gap-filled:1042	1042	n1042	1042	1	1.00000000	20	283.094220	1042	1	[30.0]	Aligned feature list peak gap-filled:1042	1042	2.412E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	20	283.09422	310.96	1042	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3813"]	SINGLE_SCAN
1043	1042	1043	Aligned feature list peak gap-filled:1043	1043	n1043	1043	1	1.00000000	24	299.068370	1043	1	[30.0]	Aligned feature list peak gap-filled:1043	1043	2.736E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	24	299.06837	310.96	1043	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3785"]	SINGLE_SCAN
1043	1042	1043	Aligned feature list peak gap-filled:1043	1043	n1043	1043	2	0.87245503	8	299.068480	921	1	[30.0]	Aligned feature list peak gap-filled:921	921	9.411E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	32	299.06848	277.74	921	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3390"]	SINGLE_SCAN
1044	1043	1044	Aligned feature list peak gap-filled:1044	1044	n1044	1044	1	1.00000000	31	538.243840	1044	1	[30.0]	Aligned feature list peak gap-filled:1044	1044	1.198E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	31	538.24384	310.96	1044	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3796"]	SINGLE_SCAN
1045	1044	1045	Aligned feature list peak gap-filled:1045	1045	n1045	1045	1	1.00000000	29	543.199040	1045	1	[30.0]	Aligned feature list peak gap-filled:1045	1045	2.935E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	29	543.19904	310.96	1045	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3786"]	SINGLE_SCAN
1045	1044	1045	Aligned feature list peak gap-filled:1045	1045	n1045	1045	2	0.99958520	6	543.199250	923	1	[30.0]	Aligned feature list peak gap-filled:923	923	1.969E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	25	543.19925	277.74	923	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3383"]	SINGLE_SCAN
1046	1045	1046	Aligned feature list peak gap-filled:1046	1046	n1046	1046	1	1.00000000	202	421.274950	1046	1	[30.0]	Aligned feature list peak gap-filled:1046	1046	3.465E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	202	421.27495	313.08	1046	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3774"]	SINGLE_SCAN
1046	1045	1046	Aligned feature list peak gap-filled:1046	1046	n1046	1046	2	0.99114504	137	421.274470	1109	1	[30.0]	Aligned feature list peak gap-filled:1109	1109	2.432E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	168	421.27447	324.76	1109	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3922"]	SINGLE_SCAN
1046	1045	1046	Aligned feature list peak gap-filled:1046	1046	n1046	1046	3	0.98923508	152	421.274420	883	1	[30.0]	Aligned feature list peak gap-filled:883	883	1.816E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	215	421.27442	267.47	883	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3227"]	SINGLE_SCAN
1046	1045	1046	Aligned feature list peak gap-filled:1046	1046	n1046	1046	4	0.98781741	149	421.274350	947	1	[30.0]	Aligned feature list peak gap-filled:947	947	2.539E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	204	421.27435	285.75	947	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3389"]	SINGLE_SCAN
1046	1045	1046	Aligned feature list peak gap-filled:1046	1046	n1046	1046	5	0.96773592	141	421.269110	1300	1	[30.0]	Aligned feature list peak gap-filled:1300	1300	9.023E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	188	421.26911	424.93	1300	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:5087"]	SINGLE_SCAN
1047	1046	1047	Aligned feature list peak gap-filled:1047	1047	n1047	1047	1	1.00000000	175	439.285110	1047	1	[30.0]	Aligned feature list peak gap-filled:1047	1047	6.909E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	175	439.28511	313.03	1047	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3767"]	SINGLE_SCAN
1047	1046	1047	Aligned feature list peak gap-filled:1047	1047	n1047	1047	2	0.97101012	134	439.285120	948	1	[30.0]	Aligned feature list peak gap-filled:948	948	2.127E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	185	439.28512	285.75	948	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3393"]	SINGLE_SCAN
1047	1046	1047	Aligned feature list peak gap-filled:1047	1047	n1047	1047	3	0.96957987	100	439.285150	884	1	[30.0]	Aligned feature list peak gap-filled:884	884	1.449E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	124	439.28515	267.47	884	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3249"]	SINGLE_SCAN
1047	1046	1047	Aligned feature list peak gap-filled:1047	1047	n1047	1047	4	0.96662787	127	439.285190	1110	1	[30.0]	Aligned feature list peak gap-filled:1110	1110	2.18E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	174	439.28519	324.76	1110	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3924"]	SINGLE_SCAN
1048	1047	1048	Aligned feature list peak gap-filled:1048	1048	n1048	1048	1	1.00000000	64	572.289350	1048	1	[30.0]	Aligned feature list peak gap-filled:1048	1048	7.213E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	64	572.28935	313.03	1048	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3791"]	SINGLE_SCAN
1049	1048	1049	Aligned feature list peak gap-filled:1049	1049	n1049	1049	1	1.00000000	33	353.230280	1049	1	[30.0]	Aligned feature list peak gap-filled:1049	1049	4.51E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	33	353.23028	314.27	1049	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3724"]	SINGLE_SCAN
1050	1049	1050	Aligned feature list peak gap-filled:1050	1050	n1050	1050	1	1.00000000	21	158.154290	1050	1	[30.0]	Aligned feature list peak gap-filled:1050	1050	1.427E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	21	158.15429	315.18	1050	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3854"]	SINGLE_SCAN
1050	1049	1050	Aligned feature list peak gap-filled:1050	1050	n1050	1050	2	0.95728617	10	158.154460	1148	1	[30.0]	Aligned feature list peak gap-filled:1148	1148	6.876E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	42	158.15446	329.98	1148	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3940"]	SINGLE_SCAN
1050	1049	1050	Aligned feature list peak gap-filled:1050	1050	n1050	1050	3	0.72961931	8	158.154370	1671	1	[30.0]	Aligned feature list peak gap-filled:1671	1671	6.045E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	66	158.15437	683.34	1671	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:8124"]	SINGLE_SCAN
1051	1050	1051	Aligned feature list peak gap-filled:1051	1051	n1051	1051	1	1.00000000	116	281.153990	1051	1	[30.0]	Aligned feature list peak gap-filled:1051	1051	2.622E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	116	281.15399	315.22	1051	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3809"]	SINGLE_SCAN
1051	1050	1051	Aligned feature list peak gap-filled:1051	1051	n1051	1051	2	0.99690394	78	281.154000	1123	1	[30.0]	Aligned feature list peak gap-filled:1123	1123	3.379E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	107	281.154	328.66	1123	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3971"]	SINGLE_SCAN
1051	1050	1051	Aligned feature list peak gap-filled:1051	1051	n1051	1051	3	0.97875056	77	281.154070	1080	1	[30.0]	Aligned feature list peak gap-filled:1080	1080	1.854E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	131	281.15407	319.08	1080	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3785"]	SINGLE_SCAN
1051	1050	1051	Aligned feature list peak gap-filled:1051	1051	n1051	1051	4	0.97860527	91	281.153990	988	1	[30.0]	Aligned feature list peak gap-filled:988	988	1.098E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	192	281.15399	297.89	988	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3587"]	SINGLE_SCAN
1052	1051	1052	Aligned feature list peak gap-filled:1052	1052	n1052	1052	1	1.00000000	198	399.232410	1052	1	[30.0]	Aligned feature list peak gap-filled:1052	1052	2.664E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	198	399.23241	315.22	1052	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3810"]	SINGLE_SCAN
1052	1051	1052	Aligned feature list peak gap-filled:1052	1052	n1052	1052	2	0.98663802	104	399.232460	1000	1	[30.0]	Aligned feature list peak gap-filled:1000	1000	6.481E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	129	399.23246	297.89	1000	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3611"]	SINGLE_SCAN
1052	1051	1052	Aligned feature list peak gap-filled:1052	1052	n1052	1052	3	0.95887919	155	399.232430	1076	1	[30.0]	Aligned feature list peak gap-filled:1076	1076	1.672E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	229	399.23243	317.14	1076	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3852"]	SINGLE_SCAN
1052	1051	1052	Aligned feature list peak gap-filled:1052	1052	n1052	1052	4	0.94285388	133	399.232350	1127	1	[30.0]	Aligned feature list peak gap-filled:1127	1127	2.071E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	190	399.23235	328.66	1127	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3962"]	SINGLE_SCAN
1053	1052	1053	Aligned feature list peak gap-filled:1053	1053	n1053	1053	1	1.00000000	198	417.242970	1053	1	[30.0]	Aligned feature list peak gap-filled:1053	1053	7.673E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	198	417.24297	315.22	1053	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3800"]	SINGLE_SCAN
1053	1052	1053	Aligned feature list peak gap-filled:1053	1053	n1053	1053	2	0.97235067	151	417.243130	1002	1	[30.0]	Aligned feature list peak gap-filled:1002	1002	2.777E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	244	417.24313	298.13	1002	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3594"]	SINGLE_SCAN
1053	1052	1053	Aligned feature list peak gap-filled:1053	1053	n1053	1053	3	0.96181327	108	417.243040	1077	1	[30.0]	Aligned feature list peak gap-filled:1077	1077	5.163E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	152	417.24304	317.14	1077	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3861"]	SINGLE_SCAN
1053	1052	1053	Aligned feature list peak gap-filled:1053	1053	n1053	1053	4	0.93735830	83	417.242990	1128	1	[30.0]	Aligned feature list peak gap-filled:1128	1128	4.3E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	104	417.24299	328.66	1128	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3986"]	SINGLE_SCAN
1054	1053	1054	Aligned feature list peak gap-filled:1054	1054	n1054	1054	1	1.00000000	38	493.256270	1054	1	[30.0]	Aligned feature list peak gap-filled:1054	1054	3.069E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	38	493.25627	315.22	1054	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3818"]	SINGLE_SCAN
1054	1053	1054	Aligned feature list peak gap-filled:1054	1054	n1054	1054	2	0.99986123	11	493.256350	1004	1	[30.0]	Aligned feature list peak gap-filled:1004	1004	2.376E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	37	493.25635	298.13	1004	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3586"]	SINGLE_SCAN
1054	1053	1054	Aligned feature list peak gap-filled:1054	1054	n1054	1054	3	0.99983922	10	493.256420	978	1	[30.0]	Aligned feature list peak gap-filled:978	978	1.942E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	39	493.25642	295.14	978	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:3527"]	SINGLE_SCAN
